cycle,state,motion,row,col,heading,compass,compass_ready,gps_x,gps_y,gps_ready,ir0,ir1,ir2,ir3,ground,bumper,l_pow,r_pow,pending_dir,pose_x,pose_y,pose_theta,pose_cov_xx,pose_cov_yy,pose_cov_tt,ir0_filt,ir1_filt,ir2_filt,ir3_filt,trav_in_drive,turn_streak,reloc_delta,event
2500,ReturnToStart,Driving,4,3,East,-2.00,true,0.000,0.000,false,0.70,2.70,2.40,0.50,-1,false,0.0836,0.0764,East,7.047,8.082,-3.07,0.01251,0.01125,0.00002,0.60,2.70,2.40,0.50,1.040,0,0,frontier
2501,ReturnToStart,Driving,4,3,East,-2.00,true,0.000,0.000,false,0.70,2.50,2.30,0.60,-1,false,0.0836,0.0764,East,7.127,8.078,-3.57,0.01251,0.01125,0.00002,0.60,2.70,2.40,0.50,1.119,0,0,frontier
2502,ReturnToStart,Driving,4,3,East,-2.00,true,0.000,0.000,false,0.90,2.40,2.20,0.70,-1,false,0.0816,0.0784,East,7.207,8.073,-4.03,0.01252,0.01125,0.00002,0.70,2.60,2.40,0.50,1.199,0,0,frontier
2503,ReturnToStart,Driving,4,3,East,-8.00,true,0.000,0.000,false,0.70,2.50,2.50,0.40,-1,false,0.0724,0.0876,East,7.286,8.067,-4.41,0.01252,0.01125,0.00002,0.70,2.50,2.40,0.50,1.279,0,0,frontier
2504,ReturnToStart,Driving,4,3,East,-8.00,true,0.000,0.000,false,0.90,2.60,2.30,0.50,-1,false,0.0744,0.0856,East,7.366,8.061,-4.13,0.01252,0.01125,0.00002,0.70,2.50,2.30,0.50,1.359,0,0,frontier
2505,ReturnToStart,Driving,4,3,East,-5.00,true,0.000,0.000,false,0.80,2.30,2.30,0.50,-1,false,0.0780,0.0820,East,7.446,8.055,-3.70,0.01252,0.01125,0.00002,0.80,2.50,2.30,0.50,1.439,0,0,frontier
2506,ReturnToStart,Driving,4,3,East,-1.00,true,0.000,0.000,false,0.80,2.30,1.70,0.60,-1,false,0.0808,0.0792,East,7.526,8.050,-3.31,0.01252,0.01125,0.00002,0.80,2.40,2.30,0.50,1.519,0,0,frontier
2507,ReturnToStart,Driving,4,3,East,-6.00,true,0.000,0.000,false,1.00,2.30,1.70,0.70,-1,false,0.0728,0.0872,East,7.606,8.046,-3.23,0.01253,0.01125,0.00002,0.80,2.30,2.30,0.50,1.598,0,0,frontier
2508,ReturnToStart,Driving,4,3,East,-1.00,true,0.000,0.000,false,0.90,2.20,1.40,0.60,-1,false,0.0908,0.0692,East,7.685,8.041,-2.73,0.01253,0.01125,0.00002,0.90,2.30,1.70,0.60,1.678,0,0,frontier
2509,ReturnToStart,Driving,4,3,East,-1.00,true,0.000,0.000,false,1.30,2.20,1.10,0.60,-1,false,0.0908,0.0692,East,7.765,8.037,-3.11,0.01253,0.01125,0.00002,0.90,2.30,1.70,0.60,1.758,0,0,frontier
2510,ReturnToStart,Driving,4,3,East,-5.00,true,0.000,0.000,false,1.50,2.20,1.00,0.50,-1,false,0.0740,0.0860,East,7.845,8.033,-3.94,0.01253,0.01125,0.00002,1.00,2.20,1.40,0.60,1.838,0,0,frontier
2511,ReturnToStart,Settling,4,3,East,-6.00,true,0.000,0.000,false,1.60,2.30,0.80,0.80,-1,false,0.0000,0.0000,East,7.925,8.028,-4.03,0.01254,0.01125,0.00002,1.30,2.20,1.10,0.60,-1.000,0,0,frontier
2512,ReturnToStart,Settling,4,3,East,-5.00,true,0.000,0.000,false,1.70,2.50,0.90,0.60,-1,false,0.0000,0.0000,East,7.965,8.025,-4.07,0.01254,0.01125,0.00002,1.50,2.20,1.00,0.60,-1.000,0,0,frontier
2513,ReturnToStart,Settling,4,3,East,-1.00,true,0.000,0.000,false,1.80,2.40,0.80,0.60,-1,false,0.0000,0.0000,East,7.985,8.023,-4.04,0.01254,0.01125,0.00002,1.60,2.30,0.90,0.60,-1.000,0,0,frontier
2514,ReturnToStart,Settling,4,3,East,-2.00,true,0.000,0.000,false,1.90,2.30,0.80,0.50,-1,false,0.0000,0.0000,East,7.995,8.023,-4.02,0.01254,0.01125,0.00002,1.70,2.30,0.80,0.60,-1.000,0,0,frontier
2515,ReturnToStart,Idle,4,4,East,-4.00,true,0.000,0.000,false,1.90,2.40,0.70,0.60,-1,false,0.0000,0.0000,,8.000,8.022,-4.02,0.01254,0.01125,0.00002,1.80,2.40,0.80,0.60,-1.000,0,0,frontier
2516,ReturnToStart,Turning,4,4,East,-4.00,true,0.000,0.000,false,1.80,2.20,0.90,0.70,-1,false,0.0000,0.0000,South,8.002,8.022,-4.02,0.01254,0.01125,0.00002,0.00,0.00,0.00,0.00,-1.000,0,0,frontier
2517,ReturnToStart,Turning,4,4,East,-1.00,true,0.000,0.000,false,1.70,2.30,0.80,0.60,-1,false,0.0600,-0.0600,South,8.005,8.022,-3.98,0.01254,0.01125,0.00002,1.70,2.30,0.80,0.60,-1.000,0,0,frontier
2518,ReturnToStart,Turning,4,4,East,-10.00,true,0.000,0.000,false,1.80,2.40,0.90,0.60,-1,false,0.0600,-0.0600,South,8.006,8.022,-7.46,0.01254,0.01125,0.00002,1.80,2.40,0.90,0.60,-1.000,0,0,frontier
2519,ReturnToStart,Turning,4,4,East,-13.00,true,0.000,0.000,false,1.70,2.30,1.00,0.80,-1,false,0.0600,-0.0600,South,8.007,8.022,-12.62,0.01255,0.01125,0.00002,1.70,2.30,0.90,0.60,-1.000,0,0,frontier
2520,ReturnToStart,Turning,4,4,East,-21.00,true,0.000,0.000,false,1.60,1.90,1.30,0.90,-1,false,0.0600,-0.0600,South,8.007,8.022,-18.68,0.01255,0.01125,0.00002,1.70,2.30,1.00,0.80,-1.000,0,0,frontier
2521,ReturnToStart,Turning,4,4,East,-21.00,true,0.000,0.000,false,1.60,2.00,1.30,1.20,-1,false,0.0600,-0.0600,South,8.007,8.022,-25.13,0.01255,0.01125,0.00003,1.70,2.30,1.00,0.80,-1.000,0,0,frontier
2522,ReturnToStart,Turning,4,4,East,-34.00,true,0.000,0.000,false,1.60,1.80,1.40,1.20,-1,false,0.0600,-0.0600,South,8.007,8.022,-31.84,0.01255,0.01125,0.00003,1.60,2.00,1.30,0.90,-1.000,0,0,frontier
2523,ReturnToStart,Turning,4,4,East,-39.00,true,0.000,0.000,false,1.30,1.90,1.50,1.40,-1,false,0.0600,-0.0600,South,8.007,8.022,-38.62,0.01255,0.01125,0.00003,1.60,1.90,1.30,1.20,-1.000,0,0,frontier
2524,ReturnToStart,Turning,4,4,East,-45.00,true,0.000,0.000,false,1.30,1.50,1.40,1.70,-1,false,0.0600,-0.0600,South,8.007,8.022,-45.43,0.01255,0.01125,0.00003,1.60,1.90,1.40,1.20,-1.000,0,0,frontier
2525,ReturnToStart,Turning,4,4,East,-54.00,true,0.000,0.000,false,1.20,1.60,1.20,1.80,-1,false,0.0600,-0.0600,South,8.007,8.022,-52.33,0.01255,0.01126,0.00004,1.30,1.80,1.40,1.40,-1.000,0,0,frontier
2526,ReturnToStart,Turning,4,4,East,-59.00,true,0.000,0.000,false,1.10,1.60,1.30,1.70,-1,false,0.0600,-0.0600,South,8.007,8.022,-59.18,0.01255,0.01126,0.00004,1.30,1.60,1.40,1.70,-1.000,0,0,frontier
2527,ReturnToStart,Turning,4,4,East,-63.00,true,0.000,0.000,false,0.40,1.60,1.50,2.00,-1,false,0.0600,-0.0600,South,8.007,8.022,-65.95,0.01255,0.01126,0.00004,1.20,1.60,1.40,1.70,-1.000,0,0,frontier
2528,ReturnToStart,Turning,4,4,East,-75.00,true,0.000,0.000,false,0.60,1.80,0.90,2.10,-1,false,0.0600,-0.0600,South,8.007,8.022,-72.90,0.01255,0.01126,0.00004,1.10,1.60,1.30,1.80,-1.000,0,0,frontier
2529,ReturnToStart,Turning,4,4,East,-79.00,true,0.000,0.000,false,0.40,1.70,0.80,2.10,-1,false,0.0600,-0.0600,South,8.007,8.022,-79.75,0.01255,0.01126,0.00004,0.60,1.60,1.20,2.00,-1.000,0,0,frontier
2530,ReturnToStart,Turning,4,4,East,-86.00,true,0.000,0.000,false,0.60,1.80,0.60,2.20,-1,false,0.0600,-0.0600,South,8.007,8.022,-86.60,0.01255,0.01126,0.00004,0.60,1.70,0.90,2.10,-1.000,0,0,frontier
# turn started=2516 ended=2531 target=South tgt_compass=-90.00 start=-4.00 end=-92.00 err=2.00 aborted=true used=15
2531,ReturnToStart,Idle,4,4,East,-92.00,true,0.000,0.000,false,0.70,1.70,0.70,2.20,-1,false,0.0000,0.0000,,8.007,8.022,-93.42,0.01255,0.01126,0.00005,0.60,1.70,0.80,2.10,-1.000,0,0,frontier
2532,ReturnToStart,Turning,4,4,East,-98.00,true,0.000,0.000,false,0.80,1.60,0.80,2.20,-1,false,0.0000,0.0000,South,8.007,8.022,-96.90,0.01255,0.01126,0.00005,0.00,0.00,0.00,0.00,-1.000,0,0,frontier
2533,ReturnToStart,Turning,4,4,East,-98.00,true,0.000,0.000,false,1.00,1.90,0.80,2.20,-1,false,-0.0600,0.0600,South,8.007,8.022,-100.33,0.01255,0.01126,0.00005,1.00,1.90,0.80,2.20,-1.000,0,0,frontier
2534,ReturnToStart,Turning,4,4,East,-95.00,true,0.000,0.000,false,1.00,1.90,0.50,2.10,-1,false,-0.0600,0.0600,South,8.007,8.022,-98.48,0.01255,0.01126,0.00004,1.00,1.90,0.80,2.20,-1.000,0,0,frontier
2535,ReturnToStart,Turning,4,4,East,-92.00,true,0.000,0.000,false,0.80,1.90,0.60,2.00,-1,false,-0.0600,0.0600,South,8.007,8.022,-94.11,0.01255,0.01126,0.00004,1.00,1.90,0.60,2.10,-1.000,1,0,frontier
2536,ReturnToStart,Turning,4,4,East,-89.00,true,0.000,0.000,false,0.60,1.80,0.70,2.00,-1,false,0.0600,-0.0600,South,8.007,8.022,-88.54,0.01255,0.01127,0.00004,1.00,1.90,0.70,2.10,-1.000,2,0,frontier
# turn started=2532 ended=2537 target=South tgt_compass=-90.00 start=-98.00 end=-87.00 err=-3.00 aborted=false used=5
2537,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.40,1.80,0.50,2.20,-1,false,0.0000,0.0000,South,8.007,8.022,-89.10,0.01255,0.01127,0.00004,0.80,1.90,0.60,2.10,0.000,0,0,frontier
2538,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.60,1.80,0.60,2.20,-1,false,0.0836,0.0764,South,8.007,8.022,-89.43,0.01255,0.01127,0.00004,0.60,1.80,0.60,2.10,0.000,0,0,frontier
2539,ReturnToStart,Driving,4,4,South,-90.00,true,0.000,0.000,false,0.70,1.80,0.60,2.10,-1,false,0.0800,0.0800,South,8.008,7.982,-89.80,0.01255,0.01127,0.00004,0.60,1.80,0.60,2.10,0.040,0,0,frontier
2540,ReturnToStart,Driving,4,4,South,-88.00,true,0.000,0.000,false,0.60,1.90,0.70,1.90,-1,false,0.0824,0.0776,South,8.008,7.922,-89.92,0.01255,0.01127,0.00004,0.60,1.80,0.60,2.10,0.100,0,0,frontier
2541,ReturnToStart,Driving,4,4,South,-88.00,true,0.000,0.000,false,0.70,1.90,0.80,1.80,-1,false,0.0824,0.0776,South,8.008,7.852,-90.15,0.01255,0.01127,0.00004,0.60,1.80,0.60,2.10,0.170,0,0,frontier
2542,ReturnToStart,Driving,4,4,South,-88.00,true,0.000,0.000,false,0.40,1.90,0.80,1.40,-1,false,0.0824,0.0776,South,8.008,7.777,-90.40,0.01255,0.01127,0.00004,0.60,1.90,0.70,1.90,0.245,0,0,frontier
2543,ReturnToStart,Driving,4,4,South,-90.00,true,0.000,0.000,false,0.60,1.80,1.00,1.50,-1,false,0.0800,0.0800,South,8.007,7.699,-90.64,0.01255,0.01128,0.00004,0.60,1.90,0.80,1.80,0.322,0,0,frontier
2544,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.50,1.80,1.20,1.30,-1,false,0.0836,0.0764,South,8.007,7.620,-90.65,0.01255,0.01128,0.00004,0.60,1.90,0.80,1.50,0.401,0,0,frontier
2545,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.50,1.70,1.30,1.00,-1,false,0.0836,0.0764,South,8.006,7.541,-90.93,0.01255,0.01128,0.00004,0.50,1.80,1.00,1.40,0.481,0,0,frontier
2546,ReturnToStart,Driving,4,4,South,-90.00,true,0.000,0.000,false,0.60,1.80,1.80,0.90,-1,false,0.0800,0.0800,South,8.004,7.461,-91.23,0.01255,0.01128,0.00004,0.50,1.80,1.20,1.30,0.560,0,0,frontier
2547,ReturnToStart,Driving,4,4,South,-89.00,true,0.000,0.000,false,0.70,1.80,2.40,1.10,-1,false,0.0812,0.0788,South,8.003,7.381,-91.33,0.01255,0.01129,0.00004,0.60,1.80,1.30,1.10,0.640,0,0,frontier
2548,ReturnToStart,Driving,4,4,South,-90.00,true,0.000,0.000,false,0.70,2.00,2.60,0.90,-1,false,0.0800,0.0800,South,8.001,7.302,-91.44,0.01255,0.01129,0.00004,0.60,1.80,1.80,1.00,0.720,0,0,frontier
2549,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.50,1.80,3.30,0.80,-1,false,0.0716,0.0884,South,7.999,7.222,-91.39,0.01255,0.01129,0.00003,0.60,1.80,2.40,0.90,0.800,0,0,frontier
2550,ReturnToStart,Driving,4,4,South,-90.00,true,0.000,0.000,false,0.90,2.00,3.70,0.80,-1,false,0.0640,0.0960,South,7.997,7.142,-90.92,0.01255,0.01129,0.00003,0.70,1.80,2.60,0.90,0.880,0,0,frontier
2551,ReturnToStart,Driving,4,4,South,-87.00,true,0.000,0.000,false,0.60,1.80,3.70,0.60,-1,false,0.0596,0.1004,South,7.996,7.062,-89.70,0.01255,0.01130,0.00003,0.70,1.80,3.30,0.80,0.960,0,0,frontier
2552,ReturnToStart,Driving,4,4,South,-89.00,true,0.000,0.000,false,0.70,1.90,3.60,0.60,-1,false,0.0572,0.1028,South,7.996,6.982,-87.99,0.01255,0.01130,0.00003,0.70,1.90,3.60,0.80,1.040,0,0,frontier
2553,ReturnToStart,Driving,4,4,South,-85.00,true,0.000,0.000,false,0.80,1.80,3.40,0.80,-1,false,0.0620,0.0980,South,7.999,6.902,-85.80,0.01255,0.01130,0.00003,0.70,1.80,3.60,0.80,1.120,0,0,frontier
2554,ReturnToStart,Driving,4,4,South,-82.00,true,0.000,0.000,false,0.80,1.90,3.30,0.80,-1,false,0.0656,0.0944,South,8.005,6.822,-83.63,0.01255,0.01130,0.00003,0.80,1.90,3.60,0.80,1.200,0,0,frontier
2555,ReturnToStart,Driving,4,4,South,-83.00,true,0.000,0.000,false,1.00,1.80,3.10,0.60,-1,false,0.0644,0.0956,South,8.014,6.742,-81.78,0.01255,0.01131,0.00003,0.80,1.80,3.40,0.60,1.279,0,0,frontier
2556,ReturnToStart,Driving,4,4,South,-78.00,true,0.000,0.000,false,1.00,1.80,3.00,0.50,-1,false,0.0704,0.0896,South,8.025,6.663,-79.90,0.01255,0.01131,0.00003,0.80,1.80,3.30,0.60,1.358,0,0,frontier
2557,ReturnToStart,Driving,4,4,South,-76.00,true,0.000,0.000,false,1.10,1.70,2.60,0.30,-1,false,0.0728,0.0872,South,8.039,6.584,-78.37,0.01255,0.01131,0.00003,1.00,1.80,3.10,0.60,1.437,0,0,frontier
2558,ReturnToStart,Driving,4,4,South,-74.00,true,0.000,0.000,false,1.10,1.60,2.60,0.60,-1,false,0.0752,0.0848,South,8.055,6.506,-77.14,0.01255,0.01131,0.00003,1.00,1.80,3.00,0.60,1.516,0,0,frontier
2559,ReturnToStart,Driving,4,4,South,-77.00,true,0.000,0.000,false,1.30,1.70,2.60,0.40,-1,false,0.0776,0.0824,South,8.073,6.428,-76.31,0.01255,0.01132,0.00003,1.10,1.70,2.60,0.50,1.595,0,0,frontier
2560,ReturnToStart,Driving,4,4,South,-72.00,true,0.000,0.000,false,1.40,1.30,2.30,0.50,-1,false,0.0836,0.0764,South,8.092,6.350,-75.66,0.01255,0.01132,0.00003,1.10,1.70,2.60,0.50,1.673,0,0,frontier
2561,ReturnToStart,Driving,4,4,South,-72.00,true,0.000,0.000,false,1.50,1.30,2.30,0.30,-1,false,0.0816,0.0784,South,8.112,6.273,-75.59,0.01255,0.01132,0.00003,1.30,1.60,2.60,0.40,1.752,0,0,frontier
2562,ReturnToStart,Driving,4,4,South,-72.00,true,0.000,0.000,false,1.70,1.20,2.00,0.40,-1,false,0.1016,0.0584,South,8.132,6.195,-75.64,0.01255,0.01132,0.00003,1.40,1.30,2.30,0.40,1.830,0,0,frontier
2563,ReturnToStart,Settling,4,4,South,-72.00,true,0.000,0.000,false,2.10,1.10,2.00,0.50,-1,false,0.0000,0.0000,South,8.151,6.118,-76.91,0.01255,0.01132,0.00003,1.50,1.30,2.30,0.40,-1.000,0,0,frontier
2564,ReturnToStart,Settling,4,4,South,-75.00,true,0.000,0.000,false,2.20,0.80,1.70,0.20,-1,false,0.0000,0.0000,South,8.160,6.079,-77.48,0.01255,0.01133,0.00003,1.70,1.20,2.00,0.40,-1.000,0,0,frontier
2565,ReturnToStart,Settling,4,4,South,-75.00,true,0.000,0.000,false,2.20,0.80,1.90,0.30,-1,false,0.0000,0.0000,South,8.165,6.059,-77.80,0.01255,0.01133,0.00003,2.10,1.10,2.00,0.30,-1.000,0,0,frontier
2566,ReturnToStart,Settling,4,4,South,-73.00,true,0.000,0.000,false,2.50,1.00,2.00,0.40,-1,false,0.0000,0.0000,South,8.167,6.050,-77.84,0.01255,0.01133,0.00003,2.20,1.00,2.00,0.40,-1.000,0,0,frontier
2567,ReturnToStart,Idle,3,4,South,-77.00,true,0.000,0.000,false,2.30,0.90,1.80,0.60,-1,false,0.0000,0.0000,,8.168,6.000,-77.90,0.01255,0.01133,0.00003,2.20,0.90,1.90,0.40,-1.000,0,0,frontier
2568,ReturnToStart,Turning,3,4,South,-73.00,true,0.000,0.000,false,2.40,1.00,1.90,0.30,-1,false,0.0000,0.0000,South,8.168,5.998,-77.83,0.01255,0.01133,0.00003,0.00,0.00,0.00,0.00,-1.000,0,0,frontier
2569,ReturnToStart,Turning,3,4,South,-74.00,true,0.000,0.000,false,2.30,1.00,1.70,0.40,-1,false,0.0600,-0.0600,South,8.169,5.995,-77.78,0.01255,0.01133,0.00003,2.30,1.00,1.70,0.40,-1.000,0,0,frontier
2570,ReturnToStart,Turning,3,4,South,-82.00,true,0.000,0.000,false,2.60,1.00,2.00,0.40,-1,false,0.0600,-0.0600,South,8.169,5.994,-81.26,0.01255,0.01133,0.00003,2.60,1.00,2.00,0.40,-1.000,0,0,frontier
2571,ReturnToStart,Turning,3,4,South,-85.00,true,0.000,0.000,false,2.50,0.60,1.90,0.60,-1,false,0.0600,-0.0600,South,8.169,5.993,-86.39,0.01255,0.01133,0.00003,2.50,1.00,1.90,0.40,-1.000,0,0,frontier
2572,ReturnToStart,Turning,3,4,South,-91.00,true,0.000,0.000,false,2.40,0.70,2.20,0.50,-1,false,-0.0600,0.0600,South,8.169,5.993,-92.38,0.01255,0.01133,0.00003,2.50,1.00,2.00,0.50,-1.000,1,0,frontier
2573,ReturnToStart,Turning,3,4,South,-91.00,true,0.000,0.000,false,2.90,0.50,1.80,0.60,-1,false,-0.0600,0.0600,South,8.169,5.993,-91.95,0.01255,0.01133,0.00003,2.50,0.70,1.90,0.50,-1.000,2,0,frontier
2574,ReturnToStart,Turning,3,4,South,-85.00,true,0.000,0.000,false,2.60,0.70,1.80,0.50,-1,false,0.0600,-0.0600,South,8.169,5.993,-88.22,0.01255,0.01134,0.00003,2.60,0.70,1.90,0.50,-1.000,0,0,frontier
2575,ReturnToStart,Turning,3,4,South,-88.00,true,0.000,0.000,false,2.40,0.70,2.00,0.60,-1,false,0.0600,-0.0600,South,8.169,5.993,-89.79,0.01255,0.01134,0.00003,2.50,0.70,1.90,0.60,-1.000,1,0,frontier
2576,ReturnToStart,Turning,3,4,South,-90.00,true,0.000,0.000,false,2.60,0.50,2.10,0.80,-1,false,0.0600,-0.0600,South,8.169,5.993,-93.93,0.01255,0.01134,0.00003,2.60,0.70,2.00,0.60,-1.000,2,0,frontier
# turn started=2568 ended=2577 target=South tgt_compass=-90.00 start=-73.00 end=-93.00 err=3.00 aborted=false used=9
2577,ReturnToStart,Driving,3,4,South,-93.00,true,0.000,0.000,false,2.50,0.50,2.00,0.60,-1,false,0.0000,0.0000,South,8.169,5.993,-99.32,0.01255,0.01134,0.00003,2.60,0.50,2.00,0.60,0.000,0,0,frontier
2578,ReturnToStart,Driving,3,4,South,-102.00,true,0.000,0.000,false,2.40,0.50,1.90,0.90,-1,false,0.0656,0.0944,South,8.169,5.993,-102.10,0.01255,0.01134,0.00003,2.50,0.50,2.00,0.60,0.000,0,0,frontier
2579,ReturnToStart,Driving,3,4,South,-102.00,true,0.000,0.000,false,2.90,0.50,1.90,0.70,-1,false,0.0656,0.0944,South,8.161,5.954,-102.66,0.01255,0.01134,0.00003,2.50,0.50,2.00,0.70,0.040,0,0,frontier
2580,ReturnToStart,Driving,3,4,South,-101.00,true,0.000,0.000,false,3.30,0.40,1.80,0.80,-1,false,0.0668,0.0932,South,8.148,5.895,-102.09,0.01255,0.01134,0.00003,2.60,0.50,1.90,0.80,0.100,0,0,frontier
# wall-collision (3,4) South
2581,ReturnToStart,Backup,3,4,South,-99.00,true,0.000,0.000,false,4.30,0.40,2.10,0.90,-1,false,0.0000,0.0000,,8.133,5.827,-101.01,0.01255,0.01134,0.00003,2.90,0.50,1.90,0.80,-1.000,0,0,frontier
2582,ReturnToStart,Backup,3,4,South,-100.00,true,0.000,0.000,false,5.50,0.50,2.20,0.90,-1,false,-0.0500,-0.0500,,8.126,5.792,-100.49,0.01255,0.01135,0.00003,3.30,0.50,1.90,0.90,-1.000,0,0,frontier
2583,ReturnToStart,Backup,3,4,South,-103.00,true,0.000,0.000,false,5.20,0.30,2.20,0.90,-1,false,-0.0500,-0.0500,,8.128,5.800,-100.30,0.01255,0.01135,0.00003,4.30,0.40,2.10,0.90,-1.000,0,0,frontier
2584,ReturnToStart,Backup,3,4,South,-100.00,true,0.000,0.000,false,4.40,0.40,2.10,0.90,-1,false,-0.0500,-0.0500,,8.133,5.828,-100.16,0.01255,0.01135,0.00003,4.40,0.40,2.10,0.90,-1.000,0,0,frontier
2585,ReturnToStart,Backup,3,4,South,-98.00,true,0.000,0.000,false,3.90,0.50,2.10,0.80,-1,false,-0.0500,-0.0500,,8.140,5.867,-100.05,0.01255,0.01135,0.00003,4.40,0.40,2.10,0.90,-1.000,0,0,frontier
2586,ReturnToStart,Backup,3,4,South,-95.00,true,0.000,0.000,false,3.50,0.50,2.00,1.00,-1,false,-0.0500,-0.0500,,8.148,5.911,-99.91,0.01255,0.01135,0.00003,4.40,0.50,2.10,0.90,-1.000,0,0,frontier
2587,ReturnToStart,Backup,3,4,South,-100.00,true,0.000,0.000,false,2.70,0.50,2.10,0.80,-1,false,-0.0500,-0.0500,,8.156,5.957,-99.89,0.01255,0.01135,0.00003,3.90,0.50,2.10,0.90,-1.000,0,0,frontier
2588,ReturnToStart,Idle,3,4,South,-97.00,true,0.000,0.000,false,2.70,0.40,2.00,0.80,-1,false,0.0000,0.0000,,8.164,6.005,-99.82,0.01255,0.01135,0.00003,3.50,0.50,2.10,0.80,-1.000,0,0,frontier
2589,ReturnToStart,Turning,3,4,South,-100.00,true,0.000,0.000,false,2.30,0.50,2.00,0.80,-1,false,0.0000,0.0000,East,8.168,6.029,-99.82,0.01255,0.01135,0.00003,0.00,0.00,0.00,0.00,-1.000,0,0,frontier
2590,ReturnToStart,Turning,3,4,South,-100.00,true,0.000,0.000,false,2.40,0.50,2.10,1.00,-1,false,-0.0600,0.0600,East,8.173,6.053,-99.82,0.01255,0.01136,0.00003,2.40,0.50,2.10,1.00,-1.000,0,0,frontier
2591,ReturnToStart,Turning,3,4,South,-91.00,true,0.000,0.000,false,2.30,0.40,2.20,0.70,-1,false,-0.0600,0.0600,East,8.175,6.065,-96.26,0.01255,0.01136,0.00003,2.40,0.50,2.20,1.00,-1.000,0,0,frontier
2592,ReturnToStart,Turning,3,4,South,-90.00,true,0.000,0.000,false,2.30,0.80,2.00,0.50,-1,false,-0.0600,0.0600,East,8.175,6.071,-91.08,0.01255,0.01136,0.00003,2.30,0.50,2.10,0.70,-1.000,0,0,frontier
2593,ReturnToStart,Turning,3,4,South,-84.00,true,0.000,0.000,false,2.20,0.70,2.10,0.50,-1,false,-0.0600,0.0600,East,8.175,6.074,-85.04,0.01255,0.01136,0.00003,2.30,0.70,2.10,0.70,-1.000,0,0,frontier
2594,ReturnToStart,Turning,3,4,South,-77.00,true,0.000,0.000,false,2.20,0.70,2.10,0.40,-1,false,-0.0600,0.0600,East,8.175,6.076,-78.55,0.01255,0.01136,0.00003,2.30,0.70,2.10,0.50,-1.000,0,0,frontier
2595,ReturnToStart,Turning,3,4,South,-69.00,true,0.000,0.000,false,2.30,1.10,1.80,0.60,-1,false,-0.0600,0.0600,East,8.175,6.076,-71.81,0.01255,0.01136,0.00003,2.30,0.70,2.10,0.50,-1.000,0,0,frontier
2596,ReturnToStart,Turning,3,4,South,-62.00,true,0.000,0.000,false,2.10,1.30,1.90,1.00,-1,false,-0.0600,0.0600,East,8.175,6.077,-64.95,0.01255,0.01136,0.00004,2.20,0.80,2.00,0.50,-1.000,0,0,frontier
2597,ReturnToStart,Turning,3,4,South,-57.00,true,0.000,0.000,false,1.80,1.30,1.60,1.10,-1,false,-0.0600,0.0600,East,8.175,6.077,-58.09,0.01255,0.01136,0.00004,2.20,1.10,1.90,0.60,-1.000,0,0,frontier
2598,ReturnToStart,Turning,3,4,South,-48.00,true,0.000,0.000,false,1.90,1.50,1.50,1.40,-1,false,-0.0600,0.0600,East,8.175,6.077,-51.14,0.01255,0.01136,0.00004,2.10,1.30,1.80,1.00,-1.000,0,0,frontier
2599,ReturnToStart,Turning,3,4,South,-43.00,true,0.000,0.000,false,1.50,1.20,1.60,1.70,-1,false,-0.0600,0.0600,East,8.175,6.077,-44.23,0.01255,0.01136,0.00004,1.90,1.30,1.60,1.10,-1.000,0,0,frontier
2600,ReturnToStart,Turning,3,4,South,-36.00,true,0.000,0.000,false,1.30,1.20,1.90,1.50,-1,false,-0.0600,0.0600,East,8.175,6.077,-37.32,0.01255,0.01136,0.00004,1.80,1.30,1.60,1.40,-1.000,0,0,frontier
2601,ReturnToStart,Turning,3,4,South,-31.00,true,0.000,0.000,false,1.20,1.30,1.90,1.80,-1,false,-0.0600,0.0600,East,8.175,6.077,-30.46,0.01256,0.01136,0.00005,1.50,1.30,1.60,1.50,-1.000,0,0,frontier
2602,ReturnToStart,Turning,3,4,South,-18.00,true,0.000,0.000,false,0.30,1.40,2.20,1.80,-1,false,-0.0600,0.0600,East,8.175,6.077,-23.38,0.01256,0.01137,0.00005,1.30,1.30,1.90,1.70,-1.000,0,0,frontier
2603,ReturnToStart,Turning,3,4,South,-16.00,true,0.000,0.000,false,0.40,1.00,1.90,1.90,-1,false,-0.0600,0.0600,East,8.175,6.077,-16.48,0.01256,0.01137,0.00005,1.20,1.20,1.90,1.80,-1.000,0,0,frontier
2604,ReturnToStart,Turning,3,4,South,-8.00,true,0.000,0.000,false,0.30,0.90,2.20,1.90,-1,false,-0.0600,0.0600,East,8.175,6.077,-9.54,0.01256,0.01137,0.00005,0.40,1.20,1.90,1.80,-1.000,0,0,frontier
2605,ReturnToStart,Turning,3,4,South,-1.00,true,0.000,0.000,false,0.50,0.70,2.30,2.10,-1,false,-0.0600,0.0600,East,8.175,6.077,-2.60,0.01256,0.01137,0.00005,0.40,1.00,2.20,1.90,-1.000,1,0,frontier
# turn started=2589 ended=2606 target=East tgt_compass=0.00 start=-100.00 end=6.00 err=-6.00 aborted=true used=17
